msp_name	gtdb_r220_classification	superkingdom	phylum	class	order	family	genus	species	msp
msp_1864	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	unclassified Lachnospiraceae	unclassified Lachnospiraceae	msp_1864
msp_1865	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	unclassified Lachnospiraceae	unclassified Lachnospiraceae	msp_1865
msp_1866	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900543325	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp900543325	msp_1866
msp_1867	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp900540365	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RFN20	Bacilli_A RFN20 CAG-826	Onthovivens	Onthovivens sp900540365	msp_1867
msp_1868	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Faecisoma;s__Faecisoma sp934169415	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RF39	Bacilli_A RF39 UBA660	Faecisoma	Faecisoma sp934169415	msp_1868
msp_1869	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900754615	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella sp900754615	msp_1869
msp_1870	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp945900015	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter sp945900015	msp_1870
msp_1871	d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__RGIG8748;s__RGIG8748 sp934500705	Bacteria	Bacillota_A	Clostridia	Clostridia UMGS1810	Clostridia UMGS1810	Clostridia UMGS1810 RGIG8748	Clostridia UMGS1810 RGIG8748 sp934500705	msp_1871
msp_1873	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-269	Clostridia TANB77 CAG-508 CAG-269 sp. bacterium	msp_1873
msp_1874	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp. bacterium	msp_1874
msp_1875	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Pelethousia;s__Pelethousia sp900542615	Bacteria	Bacillota_A	Clostridia	Christensenellales	Christensenellales CAG-138	Pelethousia	Pelethousia sp900542615	msp_1875
msp_1876	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__SFHR01;s__SFHR01 sp934271525	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Rhodocyclaceae SFHR01	Rhodocyclaceae SFHR01 sp934271525	msp_1876
msp_1877	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp944385705	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus	Limivicinus sp944385705	msp_1877
msp_1878	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__Caccoplasma;s__Caccoplasma merdavium	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales UBA11471	Caccoplasma	Caccoplasma merdavium	msp_1878
msp_1879	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900546645	msp_1879
msp_1880	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900553055	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900553055	msp_1880
msp_1881	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1881
msp_1882	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas sp900556715	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas sp900556715	msp_1882
msp_1883	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas caviae	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas caviae	msp_1883
msp_1884	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UMGS872;s__UMGS872 sp905215145	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RF39	Bacilli_A RF39 UBA660	Bacilli_A RF39 UBA660 UMGS872	Bacilli_A RF39 UBA660 UMGS872 sp905215145	msp_1884
msp_1885	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900555035	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900555035	msp_1885
msp_1886	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__UBA7748;s__UBA7748 sp900314535	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobiaceae UBA7748	Atopobiaceae UBA7748 sp900314535	msp_1886
msp_1887	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aphodousia;s__Aphodousia sp905201055	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aphodousia	Aphodousia sp905201055	msp_1887
msp_1888	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UMGS1477;s__UMGS1477 sp900761525	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Gastranaerophilaceae UMGS1477	Gastranaerophilaceae UMGS1477 sp900761525	msp_1888
msp_1889	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1889
msp_1890	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp905197045	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RFN20	Bacilli_A RFN20 CAG-826	Onthovivens	Onthovivens sp905197045	msp_1890
msp_1891	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B sp900544395	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B sp900544395	msp_1891
msp_1892	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1892
msp_1893	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp. bacterium	msp_1893
msp_1894	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__;g__;s__	Bacteria	Bacillota_A	Clostridia	Oscillospirales	unclassified Oscillospirales	unclassified Oscillospirales	unclassified Oscillospirales	msp_1894
msp_1895	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Lepagella;s__Lepagella sp900760815	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Lepagella	Lepagella sp900760815	msp_1895
msp_1896	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1896
msp_1897	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp934184665	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-269	Clostridia TANB77 CAG-508 CAG-269 sp934184665	msp_1897
msp_1898	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1898
msp_1899	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1899
msp_1900	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__Enterosoma;s__Enterosoma sp900539865	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RFN20	Bacilli_A RFN20 CAG-288	Enterosoma	Enterosoma sp900539865	msp_1900
msp_1901	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella sinensis	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella sinensis	msp_1901
msp_1902	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp905197685	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus sp905197685	msp_1902
msp_1903	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__Limadaptatus;s__Limadaptatus sp900554085	Bacteria	Bacillota_A	Clostridia	Christensenellales	Christensenellales CAG-917	Limadaptatus	Limadaptatus sp900554085	msp_1903
msp_1904	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola faecipullorum	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola faecipullorum	msp_1904
msp_1905	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-841;s__CAG-841 sp018383975	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospirales CAG-272	Oscillospirales CAG-272 CAG-841	Oscillospirales CAG-272 CAG-841 sp018383975	msp_1905
msp_1906	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes rhamnosivorans	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes rhamnosivorans	msp_1906
msp_1907	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. bacterium	msp_1907
msp_1908	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp945871955	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter sp945871955	msp_1908
msp_1910	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1910
msp_1911	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1911
msp_1912	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900552085	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp900552085	msp_1912
msp_1913	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aphodousia;s__Aphodousia sp900554675	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aphodousia	Aphodousia sp900554675	msp_1913
msp_1914	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1914
msp_1915	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Aphodocola;s__Aphodocola sp934162425	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RF39	Bacilli_A RF39 UBA660	Aphodocola	Aphodocola sp934162425	msp_1915
msp_1916	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1916
msp_1917	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900757415	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp900757415	msp_1917
msp_1919	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__;s__	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	unclassified Peptoniphilaceae	unclassified Peptoniphilaceae	msp_1919
msp_1920	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1920
msp_1921	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Coprosoma;s__Coprosoma sp944358525	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RF39	Bacilli_A RF39 UBA660	Coprosoma	Coprosoma sp944358525	msp_1921
msp_1922	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1922
msp_1923	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp003343765	Bacteria	Bacillota_A	Clostridia	Christensenellales	Borkfalkiaceae	Borkfalkia	Borkfalkia sp003343765	msp_1923
msp_1924	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__SFEB01;s__SFEB01 sp004558105	Bacteria	Bacillota_A	Clostridia	Christensenellales	Christensenellales CAG-314	Christensenellales CAG-314 SFEB01	Christensenellales CAG-314 SFEB01 sp004558105	msp_1924
msp_1925	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1925
msp_1926	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UBA1737;s__UBA1737 sp934098295	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A ML615J-28	Bacilli_A ML615J-28 CAG-313	Bacilli_A ML615J-28 CAG-313 UBA1737	Bacilli_A ML615J-28 CAG-313 UBA1737 sp934098295	msp_1926
msp_1927	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1927
msp_1928	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NC2004;s__NC2004 sp934317845	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NC2004	Lachnospiraceae NC2004 sp934317845	msp_1928
msp_1929	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp900760745	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A ML615J-28	Bacilli_A ML615J-28 CAG-313	Bacilli_A ML615J-28 CAG-313	Bacilli_A ML615J-28 CAG-313 sp900760745	msp_1929
msp_1930	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G sp. bacterium	msp_1930
msp_1931	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-269	Clostridia TANB77 CAG-508 CAG-269 sp. bacterium	msp_1931
msp_1932	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1932
msp_1933	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1933
msp_1934	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1934
msp_1935	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1935
msp_1936	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1936
msp_1938	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementavium	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Lentihominibacter	Lentihominibacter excrementavium	msp_1938
msp_1939	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scybalocola;s__Scybalocola sp900557175	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Scybalocola	Scybalocola sp900557175	msp_1939
msp_1940	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1940
msp_1941	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1941
msp_1942	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter hiranonis	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter hiranonis	msp_1942
msp_1943	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp905201565	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp905201565	msp_1943
msp_1944	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1944
msp_1945	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__UMGS75;s__	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A ML615J-28	Bacilli_A ML615J-28 CAG-313	Bacilli_A ML615J-28 CAG-313 UMGS75	Bacilli_A ML615J-28 CAG-313 UMGS75 sp. bacterium	msp_1945
msp_1946	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__S5-A14a;s__S5-A14a sp900553025	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Anaerovoracaceae S5-A14a	Anaerovoracaceae S5-A14a sp900553025	msp_1946
msp_1947	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus intestinavium	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus intestinavium	msp_1947
msp_1948	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes oroticus	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes oroticus	msp_1948
msp_1949	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter excrementipullorum	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter excrementipullorum	msp_1949
msp_1956	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1956
msp_1958	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella sp905194315	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella	Sutterella sp905194315	msp_1958
msp_1962	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella sp900757865	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella	Sutterella sp900757865	msp_1962
msp_1964	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter asaccharolyticus	msp_1964
msp_1967	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp934120675	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-269	Clostridia TANB77 CAG-508 CAG-269 sp934120675	msp_1967
msp_1968	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp934169775	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-269	Clostridia TANB77 CAG-508 CAG-269 sp934169775	msp_1968
msp_1970	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__Avispirillum faecium	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospirales CAG-272	Avispirillum	Avispirillum faecium	msp_1970
msp_1971	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	msp_1971
msp_1975	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor massiliensis_A	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	Flavonifractor massiliensis_A	msp_1975
msp_1976	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdiplasma;s__Merdiplasma excrementigallinarum	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Merdiplasma	Merdiplasma excrementigallinarum	msp_1976
msp_1977	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__UMGS1071 sp900548305	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacteraceae UMGS1071	Acutalibacteraceae UMGS1071 sp900548305	msp_1977
msp_1978	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Lepagella;s__	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Lepagella	Lepagella sp. bacterium	msp_1978
msp_1979	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2882;s__UBA2882 sp002362385	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UBA2882	Lachnospiraceae UBA2882 sp002362385	msp_1979
msp_1980	d__Bacteria;p__Myxococcota;c__Bradymonadia;o__UBA4248;f__UBA4248;g__UBA4248;s__UBA4248 sp004554395	Bacteria	Myxococcota	Bradymonadia	Bradymonadia UBA4248	Bradymonadia UBA4248	Bradymonadia UBA4248	Bradymonadia UBA4248 sp004554395	msp_1980
msp_1981	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315955	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900315955	msp_1981
msp_1982	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900553185	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900553185	msp_1982
